reporting_unit,reporting_unit_type,state,peer_group,financial_year,year,triage_category,number_of_presentations,number_of_presentations_flag,pct_seen_on_time,pct_seen_on_time_flag,peer_group_avg_pct,peer_group_avg_pct_flag
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2019-20,2019,Emergency,3020.0,reported,0.79,reported,0.83,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2019-20,2019,Emergency,3020.0,reported,0.79,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2020-21,2020,Emergency,3133.0,reported,0.76,reported,0.82,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2020-21,2020,Emergency,3133.0,reported,0.76,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2021-22,2021,Emergency,3085.0,reported,0.66,reported,0.78,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2021-22,2021,Emergency,3085.0,reported,0.66,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2022-23,2022,Emergency,3059.0,reported,0.72,reported,0.76,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2022-23,2022,Emergency,3059.0,reported,0.72,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2023-24,2023,Emergency,3432.0,reported,0.77,reported,0.75,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2023-24,2023,Emergency,3432.0,reported,0.77,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2024-25,2024,Emergency,3971.0,reported,0.74,reported,0.73,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2024-25,2024,Emergency,3971.0,reported,0.74,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2011-12,2011,Non-Urgent,2787.0,reported,0.9,reported,0.94,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2012-13,2012,Non-Urgent,2608.0,reported,0.92,reported,0.95,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2013-14,2013,Non-Urgent,2220.0,reported,0.92,reported,0.95,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2014-15,2014,Non-Urgent,1815.0,reported,0.9,reported,0.95,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2015-16,2015,Non-Urgent,2290.0,reported,0.91,reported,0.95,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2016-17,2016,Non-Urgent,2795.0,reported,0.93,reported,0.95,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2017-18,2017,Non-Urgent,2596.0,reported,0.93,reported,0.95,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2018-19,2018,Non-Urgent,2291.0,reported,0.95,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2018-19,2018,Non-Urgent,2291.0,reported,0.95,reported,0.95,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2019-20,2019,Non-Urgent,2203.0,reported,0.95,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2019-20,2019,Non-Urgent,2203.0,reported,0.95,reported,0.95,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2020-21,2020,Non-Urgent,1683.0,reported,0.93,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2020-21,2020,Non-Urgent,1683.0,reported,0.93,reported,0.94,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2021-22,2021,Non-Urgent,928.0,reported,0.94,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2021-22,2021,Non-Urgent,928.0,reported,0.94,reported,0.94,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2022-23,2022,Non-Urgent,1409.0,reported,0.92,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2022-23,2022,Non-Urgent,1409.0,reported,0.92,reported,0.93,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2023-24,2023,Non-Urgent,1620.0,reported,0.96,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2023-24,2023,Non-Urgent,1620.0,reported,0.96,reported,0.92,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2024-25,2024,Non-Urgent,1215.0,reported,0.97,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2024-25,2024,Non-Urgent,1215.0,reported,0.97,reported,0.92,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2011-12,2011,Resuscitation,50.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2012-13,2012,Resuscitation,47.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2013-14,2013,Resuscitation,38.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2014-15,2014,Resuscitation,33.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2015-16,2015,Resuscitation,47.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2016-17,2016,Resuscitation,49.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2017-18,2017,Resuscitation,94.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2018-19,2018,Resuscitation,97.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2018-19,2018,Resuscitation,97.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2019-20,2019,Resuscitation,96.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2019-20,2019,Resuscitation,96.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2020-21,2020,Resuscitation,102.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2020-21,2020,Resuscitation,102.0,reported,1.0,reported,1.0,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2021-22,2021,Resuscitation,76.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2021-22,2021,Resuscitation,76.0,reported,1.0,reported,0.99,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2022-23,2022,Resuscitation,82.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2022-23,2022,Resuscitation,82.0,reported,1.0,reported,0.98,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2023-24,2023,Resuscitation,101.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2023-24,2023,Resuscitation,101.0,reported,1.0,reported,0.95,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2024-25,2024,Resuscitation,99.0,reported,1.0,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2024-25,2024,Resuscitation,99.0,reported,1.0,reported,0.99,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2011-12,2011,Semi-Urgent,7533.0,reported,0.71,reported,0.81,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2012-13,2012,Semi-Urgent,8240.0,reported,0.74,reported,0.83,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2013-14,2013,Semi-Urgent,8724.0,reported,0.74,reported,0.83,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2014-15,2014,Semi-Urgent,8175.0,reported,0.7,reported,0.85,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2015-16,2015,Semi-Urgent,8609.0,reported,0.75,reported,0.85,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2016-17,2016,Semi-Urgent,8526.0,reported,0.78,reported,0.85,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2017-18,2017,Semi-Urgent,7441.0,reported,0.77,reported,0.84,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2018-19,2018,Semi-Urgent,7572.0,reported,0.83,reported,0.83,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2018-19,2018,Semi-Urgent,7572.0,reported,0.83,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2019-20,2019,Semi-Urgent,8049.0,reported,0.78,reported,0.84,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2019-20,2019,Semi-Urgent,8049.0,reported,0.78,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2020-21,2020,Semi-Urgent,7182.0,reported,0.65,reported,0.81,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2020-21,2020,Semi-Urgent,7182.0,reported,0.65,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2021-22,2021,Semi-Urgent,6257.0,reported,0.69,reported,0.81,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2021-22,2021,Semi-Urgent,6257.0,reported,0.69,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2022-23,2022,Semi-Urgent,6790.0,reported,0.73,reported,0.8,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2022-23,2022,Semi-Urgent,6790.0,reported,0.73,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2023-24,2023,Semi-Urgent,7802.0,reported,0.85,reported,0.78,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2023-24,2023,Semi-Urgent,7802.0,reported,0.85,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2024-25,2024,Semi-Urgent,8201.0,reported,0.86,reported,0.77,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2024-25,2024,Semi-Urgent,8201.0,reported,0.86,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2011-12,2011,Urgent,4744.0,reported,0.78,reported,0.8,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2012-13,2012,Urgent,5561.0,reported,0.72,reported,0.84,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2013-14,2013,Urgent,6289.0,reported,0.71,reported,0.82,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2014-15,2014,Urgent,6653.0,reported,0.72,reported,0.84,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2015-16,2015,Urgent,6706.0,reported,0.75,reported,0.84,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2016-17,2016,Urgent,6688.0,reported,0.77,reported,0.85,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2017-18,2017,Urgent,6890.0,reported,0.72,reported,0.83,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2018-19,2018,Urgent,7093.0,reported,0.76,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2018-19,2018,Urgent,7093.0,reported,0.76,reported,0.81,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2019-20,2019,Urgent,7523.0,reported,0.73,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2019-20,2019,Urgent,7523.0,reported,0.73,reported,0.82,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2020-21,2020,Urgent,7965.0,reported,0.62,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2020-21,2020,Urgent,7965.0,reported,0.62,reported,0.8,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2021-22,2021,Urgent,8551.0,reported,0.59,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2021-22,2021,Urgent,8551.0,reported,0.59,reported,0.78,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2022-23,2022,Urgent,8355.0,reported,0.64,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2022-23,2022,Urgent,8355.0,reported,0.64,reported,0.78,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2023-24,2023,Urgent,8004.0,reported,0.75,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2023-24,2023,Urgent,8004.0,reported,0.75,reported,0.75,reported
Bairnsdale Regional Health Service,Local Hospital Network,Vic,,2024-25,2024,Urgent,8329.0,reported,0.74,reported,,reported
Bairnsdale Regional Health Service,Hospital,Vic,Small hospitals,2024-25,2024,Urgent,8329.0,reported,0.74,reported,0.71,reported
Ballarat Health Services,Local Hospital Network,Vic,,2018-19,2018,Emergency,8709.0,reported,0.66,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2019-20,2019,Emergency,9672.0,reported,0.56,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2020-21,2020,Emergency,10050.0,reported,0.51,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2021-22,2021,Emergency,10972.0,reported,0.37,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2018-19,2018,Non-Urgent,2380.0,reported,0.84,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2019-20,2019,Non-Urgent,1925.0,reported,0.83,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2020-21,2020,Non-Urgent,1679.0,reported,0.86,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2021-22,2021,Non-Urgent,1202.0,reported,0.78,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2018-19,2018,Resuscitation,372.0,reported,1.0,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2019-20,2019,Resuscitation,447.0,reported,1.0,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2020-21,2020,Resuscitation,476.0,reported,1.0,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2021-22,2021,Resuscitation,575.0,reported,1.0,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2018-19,2018,Semi-Urgent,22727.0,reported,0.64,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2019-20,2019,Semi-Urgent,20039.0,reported,0.62,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2020-21,2020,Semi-Urgent,18068.0,reported,0.59,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2021-22,2021,Semi-Urgent,13231.0,reported,0.46,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2018-19,2018,Urgent,22773.0,reported,0.56,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2019-20,2019,Urgent,23880.0,reported,0.51,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2020-21,2020,Urgent,23719.0,reported,0.43,reported,,reported
Ballarat Health Services,Local Hospital Network,Vic,,2021-22,2021,Urgent,23043.0,reported,0.32,reported,,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2011-12,2011,Emergency,3406.0,reported,0.8,reported,0.8,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2012-13,2012,Emergency,4506.0,reported,0.82,reported,0.83,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2013-14,2013,Emergency,4787.0,reported,0.76,reported,0.85,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2014-15,2014,Emergency,5227.0,reported,0.74,reported,0.83,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2015-16,2015,Emergency,5694.0,reported,0.74,reported,0.83,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2016-17,2016,Emergency,6602.0,reported,0.69,reported,0.81,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2017-18,2017,Emergency,7527.0,reported,0.73,reported,0.8,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2018-19,2018,Emergency,8709.0,reported,0.66,reported,0.79,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2019-20,2019,Emergency,9672.0,reported,0.56,reported,0.77,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2020-21,2020,Emergency,10050.0,reported,0.51,reported,0.73,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2021-22,2021,Emergency,10972.0,reported,0.37,reported,0.68,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2022-23,2022,Emergency,10762.0,reported,0.33,reported,0.66,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2023-24,2023,Emergency,9780.0,reported,0.4,reported,0.69,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2024-25,2024,Emergency,10412.0,reported,0.42,reported,0.69,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2011-12,2011,Non-Urgent,7551.0,reported,0.9,reported,0.88,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2012-13,2012,Non-Urgent,6249.0,reported,0.82,reported,0.9,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2013-14,2013,Non-Urgent,4720.0,reported,0.8,reported,0.91,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2014-15,2014,Non-Urgent,3636.0,reported,0.86,reported,0.92,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2015-16,2015,Non-Urgent,3303.0,reported,0.85,reported,0.92,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2016-17,2016,Non-Urgent,2806.0,reported,0.84,reported,0.91,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2017-18,2017,Non-Urgent,2764.0,reported,0.86,reported,0.91,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2018-19,2018,Non-Urgent,2380.0,reported,0.84,reported,0.91,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2019-20,2019,Non-Urgent,1925.0,reported,0.83,reported,0.92,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2020-21,2020,Non-Urgent,1679.0,reported,0.86,reported,0.91,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2021-22,2021,Non-Urgent,1202.0,reported,0.78,reported,0.9,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2022-23,2022,Non-Urgent,1019.0,reported,0.8,reported,0.88,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2023-24,2023,Non-Urgent,1461.0,reported,0.82,reported,0.88,reported
Ballarat Health Services [Base Hospital],Hospital,Vic,Large regional hospitals,2024-25,2024,Non-Urgent,1601.0,reported,0.79,reported,0.88,reported
